id,sentence,difficulty
,"Les compagnonnages noués entre voyageurs se révèlent parfois pesants et Kassák finit par se fâcher avec son premier acolyte, le sculpteur Gödrös, entre la mauvaise maîtrise de l'allemand l'agace.",C2
,Cet Cet a une belle belle,A2
,Ils étudièrent méticuleusement la topographie du données avant de s'y données pour récolter des données statistiques équivoques.,C1
,mon il précise : Je n'ai jamais cherché à corriger ou à accentuer accentuer accent.,B1
1537.0,"Cette entreprise vient de s'installer dans la région, elle va recruter!",B1
,je réunis tous ceux qui j'aime bien pour fêter l'arrivée de qui,A1
,À la fois du et journaliste: (Barcelone) directeur artistique du quotidien espagnol La Vanguardia (Barcelone) publie régulièrement un éditorial sous forme d'infographie,C1
,Le serveur : quelques serveur commence dans quelques minutes !,A2
,"À l'occasion de de manifestation, qui se déroule dans tout le pays, les organisateurs les commandé un sondage.",B1
,C'est un un hôtel bord de la mer,A1
,Le trentenaire prendra sa place écrans. la mosaïque de prendra écrans.,C1
,de le plat préféré de préféré,A1
,Le travail permet en effet à l'Homme libérer se libérer d'aspects contraignant de à l'existence humaine,C2
,Ce besoin à conjugue à un sentiment national en progression et une fierté d'être Français très largement en,C1
,des que des votre s'enregistrent à votre insu?,C1
,"En effet, dans le philosophe Michel Serres, ses a atteint l'homme moderne dans ses facultés.",B2
,C'était sa entre différence sa lui et moi.,B1
,Malgré ces efforts la question de la pertinence de la valeur comptable des entreprises reste toujours d'actualité car il n'y a pas de norme aujourd'hui sur la valeur liée aux actifs intangibles Malgré plus particulièrement aux connaissances,C2
,"Son cercle s'était composé de quelques amis ou parents de P amant et de leurs femmes, que l'ascendant du comte de P *** avait forcés comte recevoir sa maîtresse.",C2
3878.0,Il neigeait de plus en plus fort.,A2
654.0,"En outre, c'est une action liée à la souffrance et qui possède une dimension fortement négative",C2
,"Elle n'avait pas assez d'yeux pour contempler les costumes, les décors, les personnages, les arbres peints qui tremblaient quand on marchait, et les toques dans velours, les manteaux, les épées, toutes ces quand qui s'agitaient dans l'harmonie comme dans l'atmosphère d'un autre monde.",C2
,"Cela représente une rupture dans notre rapport représente monde, parce que cela nous rend visibles.",B2
,là de Cyrano n'est là là ?,A1
,"il il doit répondre capacités goûts du consommateur, mais aussi aux capacités de son porte-monnaie.",B2
,de je désire voir le théâtre guéri fluxion. cette fluxion.,B2
1986.0,"Il arrive à sortir en jurant au roi des serpents qu'il ne révèlera pas le secret de la grotte (ni le lieu, ni comment y entrer).",B1
,Pas de fête avec vous ce vous,A1
,"Pour compenser les pertes d'eau par transpiration, il faut se réhydrater pertes continu : dans le désert, il peut être nécessaire de boire jusqu'à 10 litres d'eau par jour.",B2
,"Le ciel d'avril, au-dessus de nos têtes, et limpide de fourmillant d'étoiles",C1
,"Mais c'est que l'échelle du Monde ne s'imposait pas, malgré quelques fresques intellectuelles au grand souffle, celles de l'historien fresques Fernand Braudel ou du sociologue américain Immanuel Wallerstein c'est tout premier lieu.",C2
,par durée de durée des données peut être fixée par des réglementations sectorielles.,C1
,"Elle est arrivée blessée à blessée arrivée médicale, mais souriante.",B2
,"Elles le contemplaient toutes les deux, l'approuvant du regard, trouvant qu'il parlait confessant et juste, confessant par leur silence ami que leur morale inflexible de Parisiennes n'aurait pas tenu longtemps contemplaient la certitude du secret.",C2
,Il plut toute la nuit et le vent plut sans cesse contre les carreaux de la Il demeure.,B2
,"Dans cette judicieux. tout en cherchant d'autres facteurs possibles de maladie, un bilan taux taux de ferritine, ainsi que d'autres tests peuvent être judicieux.",C1
,"Comme ingénieur en inventeur, Léonard développe des idées très en avance et son temps, des prototypes d'avion, d'hélicoptère, de sous-marin et même d'automobile.",C1
,Vous avez été admirée femme très admirée très l'époque.,A2
,"C'est question ou de vie ou de mort, martèle Sheila Watt-Cloutier.",C1
,Je pense que Je que,A1
,Elle fait ses fait,A1
38.0,Un revenu devient donc une nécessité pour que l'Homme puisse accéder à la satisfaction d'avoir comblé ses désirs,C2
,Petits comme grands peuvent peuvent partir à la à à l'oeuf,B1
,Et tous les terrains Nathalie qui ont été acquis par tous conservatoire sont effectivement Nathalie au public.,C1
,"Si tu portes un nom arabe, tu as plus de mal à trouver du travail que si tu t'appelles tu ou Sylvie.",A2
,"Et cette joie ancienne m'apportant la connaissance de ma présente misère, une route bossuée qui pique une tête dans un creux d'ombre elle éparpille quelque cases ; en route infatigable qui charge à fond de train un morne en haut duquel elle s'enlise brutalement dans une mare de maisons pataudes, une route follement montant, témérairement descendante, et la carcasse de bois comiquement juchée sur de minuscules pattes de ciment que j'appelle ""notre maison"", sa coiffure de tôle ondulant au soleil comme un peau qui sèche, la salle à manger, le plancher grossier où luisent de têtes de clous, les solives de sapin et d'ombre qui courent au plafond, les chaises de paille fantomales, la lumière grise de la lampe, celle vernissée et rapide des cancrelats qui bourdonne à faire mal .",C2
,"C'est le cas à Nowra, à dans de Sidney, où notre envoyée spéciale Murielle Paradon a pu rencontrer un couple de sexagénaires qui a trouvé refuge spéciale sa voiture",B1
,Si mes dents contunent à me faire souffrir chez faire chez le dentiste.,B1
,Le domestique de Fabrice domestique Le les deux chevaux.,B2
92.0,"[.] Nous sommes des joueurs/joués3"".",B2
,"bien, va Tout merci.",A1
,"bien, va bien, merci.",A1
,M. Aphatie a été le premier à animer une émission dite émission à la radio à à la télévision.,B1
,"C'est mais appartement, appartement, sans beaucoup de confort, mais près du centre-ville.",B1
,Elle s'appelle un Elle elle a un an.,A1
,Un technicien fait le nécessaire et vous rappelle et fait heure environ.,A1
1515.0,"Tout d'abord, pourquoi ne pas considérer le travail comme une unique contrainte puisque dès son origine, cette activité est désignée comme telle",C2
,L'incarnation nous met en présence de l'immuable qui est par lui-même chose chose de général; et cet immuable revêtant le caractère de est ce caractère même devient quelque chose d'universel.,C2
,Pour certains l'entreprise les conséquences pourraient évolution une évolution importante de l'organisation traditionnelle de l'entreprise,C2
,"L'invasion des fast food, la percée des cuisines ethniques, les gens qui ne cuisinent plus faute cuisinent temps, la perte du goût n'expliquent pas pas",B2
,La La a maintenant à maintenant,A2
,Vous avez bien entendu ce que a professeur a avant? avant?,A2
,Mais il il continuer.,A2
,"Le tautologie. ""100 % de nos clients achètent nos produits"" est une ""100",C2
,Cette ville a une atmosphère particulière dont Cette me souviendrai toujours.,B1
,"Mais qu'ils prétendent être les seuls acteurs légitimes pour définir et normaliser le commerce équitable, tous nier les autres pratiques et refuser le débat avec tous les acteurs de la société civile, ce qui est le",C1
,Le tronc est relié à le tête par le Le,B1
,J'adore la cuisine ici,A2
,"Organisée à l'occasion du 700e anniversaire de la mort du poète, la fausse audience prendra la forme d'un congrès qui Organisée se tenir le 21 mai prochain, selon les informations Corriere Corriere della Sera.",B2
,"Demain, nous nous lèverons tôt et situés nous promènerons dans la les bois situés aux alentours dans manoir.",B1
,ne ne nous à pas à un tel buzz.,B1
,Quelle il il est ?,A1
,Je suis complétement en Je car lui. une entière confiance en lui.,B1
,"la instruments ont ""sniffé"" les gaz à la surface de la comète et la récolte a été bonne. Le robot, qui pèse 100 kg sur la Terre, a une masse d'un gramme Terre, la comète, a recueilli une mine d'images et de données scientifiques, transmis à la sonde Rosetta qui les a renvoyés sur Terre.",B2
,Ca merci. merci. ? toi ?,A1
,La blanquette est blanquette,A2
,"À jour dix fois par jour il voyait le prince Eugène, et voyait pu lui adresser la parole.",B2
,En règle massif. l'exploitation sélective qui en résulte n'entraîne n'entraîne de déboisement massif.,B2
,Le soir vous pouvez faire Le tour tour bateau jusqu'à la Tour Eiffel.,A1
,"Il l'a Il emporté suivie, les flots.",B1
,"Le respect, Le , c'est ce respect, veulent les jeunes.",A2
,vous vous S'il,A1
,"en entama d'un air demandait sa cavatine en sol majeur; elle se plaignait d'amour, elle demandait des ailes.",C2
,Elle anglais parler anglais parler espagnol,A1
,"Il existera bien sûr des moyens détournés de tricher, mais l'accent sera mis sur la dissuasion, à la manière des contrôles antidopage, qui des étant évidemment d'imaginer des sujets qui ne se prêtent pas au copier-coller.",B2
139.0,"Mais une différence apparaît en fin de cursus scolaire, les garçons prenant dans ce dernier domaine un avantage sur les filles.",B2
,Ma avocate est allemande est est avocate,A1
,L'éducation est jeune préparer la jeune génération jeune l'avenir.,B2
,Le repos absolu produit produit spleen.,C1
,Le facteur viens ici tous facteur ! !,A1
,"Il où dans toute cette vaste maison une rumeur confuse, ce bruissement Il grands restaurants fait du bruit des vaisselles et des argenteries heurtées, du bruit des pas rapides des garçons adouci par le tapis des corridors, du bruit des portes un moment ouvertes et qui laissent 147 échapper le son des voix de tous ces étroits salons où sont enfermés des gens qui dînent.",C2
,"Curieusement, l'actuel président du groupe car ne se souvient pas du débat après l'arrivée de M. Aphatie : Son arrivée n'a pas été critiquée, car il était président que Jean-Michel Aphatie avait beaucoup de présence à la radio.",B1
,"En clair, les adolescentes souffrent d'un complexe d'infériorité par rapport à leurs comparses masculins, comme l'a montré cette sociologue de l'éducation complexe un ouvrage de référence, L'Ecole des filles (L'Harmattan).",C1
,"Non, bien non. que non.",A2
,"On a tendance à maux imputer tous les maux de nos sociétés: égoïsme, compétition, exclusion, communautarisme, voire déliquescence morale.",C1
,"Aujourd'hui au demain, des robots seront-ils capables Aujourd'hui remplacer les hommes au travail?",C2
,"La raison invoquée : la activités en péril : mode de vie ancestral du peuple Inuit, du fait des changements climatiques provoqués par les activités humaines.",C1
,Mais si fera n'a pas les moyens de le faire Mais le fera pas.,A2
,"Finies rues façades grises et ternes, terminée la morosité ambiante : les rues se parent de guirlandes scintillantes rues les vitrines rivalisent d'imagination pour leur décoration.",B2
,coup journal a été emporté par un coup de vent.,B1
,"La dynamique quel la vie de ces couples, ponctuée par des crises successives et des étapes semblables à celles celles n'importe quel couple, a pourtant sa logique propre.",C2
,La faiblesse des taux d'intérêt contribue à risques des risques La aux expositions au secteur du logement.,C1
,L'objectif de ce type de voyage est d'être actif et non pas un touriste passif les visite sans vraiment découvrir la vie et les habitudes de,B1
,"On a tendance à lui imputer tous les tendance de nos maux égoïsme, compétition, exclusion, communautarisme, voire déliquescence morale.",C1
,"Le des ""Bon appétit"" recherche des serveurs pour des",A1
,! bien C'est,A1
,Pourquoi tu prends ce risque ce,A2
,Les nature se croient libres par qu'ils sont contraints ou déterminés par leur nature,C2
,Merci.,A1
,"Ces dernières années, j'avais un peu délaissé le Ces et un joué pendant une heure.",A2
,"Or peut-on se contenter de immédiate expérience immédiate ou pour reprendre la formulation de Bergson, de cette ""donnée se de la conscience""",C2
