id,sentence,difficulty
4066.0,"L'études des interactions économiques, historiques et géographiques permet de mieux comprendre pourquoi l'Europe, un petit cap excentré de l'Eurasie, a imposé en cinq siècles une vision uniforme et inégalitaire de la mondialisation.",C2
,"Tous vais dimanches, je je faire mes courses au marché.",A1
,Madame Pietranera était devenue pensive ; elle crut devoir elle quelques objections.,B2
,Mais si on n'a pas les moyens on le faire on le on pas.,A2
,"Là, la trap, ça vient tout droit des States et c'est tout nouveau droit en dans le rap",A2
3061.0,Ne nous fâchons donc contre aucune théorie puisque chacune d'elles est simplement l'expression généralisée d'un tempérament qui s'analyse.,C1
,"L'effondrement de cet ensemble les immense avait fractionné les routes de l'Ancien Monde, mais laissé des connaissances du lointain (Marco Polo) et des demandes devenues insatisfaites (les des pour les Occidentaux).",C1
,"Doux un un agneau, ses mâchoires carrées lui un bientôt un profil de gardien.",B2
,"Cette anecdote est cependant récits prendre avec précaution de selon Paul Barolsky, de nombreux récits des Vies constituent de pures inventions poétiques.",C2
,Un habituellement de un dont ils sont habituellement privés dans un enseignement transmissif.,C2
,"De plus, nous assistons aussi d'une la perte d'une aussi ô combien essentielle et salvatrice pour notre espèce : la faculté d'empathie",C2
,En prenant des plus vite. apprendrais plus vite.,B1
,"étrange, se yeux, seulement quand il entendit un bruit étrange, et quand il ouvrit les yeux, il vit que tous les serpents étaient réveillés.",B1
,Des soirées étudiantes sur le thème d'Halloween sont organisées Des année,B2
,Elle est Elle jolie j'avais celle que j'avais avant.,A2
115.0,"Mon père, bien qu'il observât strictement les convenances extérieures, se permettait assez fréquemment des propos légers sur les liaisons d'amour : il les regardait comme des amusements, sinon permis, du moins excusables, et considérait le mariage seul sous un rapport sérieux.",C2
,La majorité La Français ne restent pas dans leur région dans les vacances d'été,B1
,"Oui, des feux de forêt qui frappent Oui, sud-est du pays mois le mois de septembre et qui ont fait une 24e victime ce week-end",B1
,"Bien entendu, nous sommes conscients des inconvénients que cela peut entraîner : en s'adressant à des sous-traitants, nous courons le risque de perdre une partie de nos secrets de fabrication inconvénients de voir surgir des problèmes dans la qualité du service rendu, tels que le non-respect du cahier une charges.",B2
,"L'idée était projets stimuler chez les élèves l'esprit scientifique et les capacités d'expression, de favoriser leur compréhension du monde, et de leur permettre de mieux jouer leur rôle de citoyen en proposant des projets pédagogiques orientés vers des questions de société (éducation à la santé, au élèves durable .) avec pour objectif que chacun de ces projets touche en moyenne 10'000 classes.",C2
,"J'ai hâte que tu viennes me rendre visite le mois prochain, pour te montrer que te préférés",A1
,Qu'est-ce que Qu'est-ce ?,A1
,"Excusez-moi, serait-il possible de serait-il changer table ?",A2
3080.0,"D'ailleurs, tous les personnages masculins croisés par l'héroïne - en dehors de ses collègues - sont dans un rapport de séduction.",B2
,"Mes à et moi parlons français, italien à allemand à la maison",A1
,Je maison. pas pas grand-chose à la maison.,A2
,"rentre est tard, je rentre chez rentre",A1
,"La retraite, les quinquas La l'imaginent active, forcément forcément",C1
,"C'est pourquoi nous demandons aujourd'hui application le président de la République tienne sa parole à soumette, 'sans filtre', les propositions de la Convention au référendum, au parlement ou à application réglementaire directe.",C1
,pas. ne pas. pas.,A1
,dans vais prendre ma douche dans ma salle-de-bain.,A1
,Les Français ne s'intéressent pas au chacun pour à mais ils s'intéressent d'abord à leur cercle familial proche.,B2
,Je n'aime pas cette photo.,A1
,M. Cruchon vient de donner une vient à notre à,A2
,"J'étais toujours dans ses jambes, effectivement, à goûter tous ses ses",C1
374.0,"Malgré les 35 heures, le Bureau of Labor Statistics du ministère fédéral américain du Travail établit ainsi qu'un Français produit davantage de richesses qu'un Anglais, un Allemand ou un Japonais.",C1
,"C'est le début de troubles qui se poursuivent et s'étendent au reste au territoire tout au long du mois de septembre les fameuses ""Journées de qui amplifiés le refus de Guillaume 1er de considérer les revendications des insurgés",B2
,la retrouvé le plaisir de manger un de à la coque,A2
,"Les familles qui continuent de la parler voient diminuer continuent nombre et, leurs interlocuteurs et, le domaine d'usage se rétrécissant, cela aboutit à la création de dialectes familiaux .",C1
,Vous ne risquerez un de vous vous dans un lieu aussi animé.,A2
,"lignée en revanche, permet d'obtenir directement une et haploïde et donc pure, présentant les traits désirés.",C2
,Le rythme d'extinction des précédent a ainsi atteint des proportions sans précédent dans l'histoire : 10 par an à l'échelle précédent,C1
,Pour le dessert Pour y a de la mousse Pour chocolat.,A1
,La huitième édition sera la sera,C1
,"Toutefois, ce échelle répond à des critères précis et exigeants, difficilement compatibles développement le développement à grande échelle auquel il est appelé.",C1
,"S'il existe des dizaines de variantes à cette recette, le touche Gérard- Michel Corbin nous propose d'y apporter lui aussi sa Michel personnelle",C1
,"Les gourmets, adeptes de bistronomie, s'en qui souvent proposé en plateau accompagné de fruits secs, dinatoires de confiture ; un mélange sucré salé qui sied parfaitement aux apéritifs dinatoires si chers aux papilles hexagonales.",C2
,"Dans une grande salle au design épuré, ils sont une cinquantaine d'étudiants de 18 à 34 ans, les yeux rivés sur leur écran Dans",B2
,"Au fil de retours en arrière éclairant la vie passée de l'héroïne, l'écrivaine chronique par touches la retours successive de plusieurs arrière",C1
,"Les masses liquides transportent les plus grandes espèces connues de mammifères, et peut-être recèlent-elles des mollusques d'une incomparable taille, des crustacés effrayants à contempler, tels que seraient des homards de cent mètres ou des liquides pesant deux cents tonnes espèces",B2
,Il aussitôt cette sauce aussitôt que tu la goûta préparée.,C2
,crimes. pour rendre des comptes à la justice pour vos crimes.,B1
,"Malgré les récentes réformes, le régime public les le premier pilier du système de retraite reste confronté confronté des problèmes de viabilité.",C1
,t'embrasse. t'embrasse.,A2
,"Les compagnonnages noués entre voyageurs se révèlent parfois pesants et Kassák finit par se le avec son premier acolyte, le sculpteur Gödrös, dont la mauvaise maîtrise de l'allemand l'agace.",C2
,Vous deviez rendre des comptes à Vous justice pour pour crimes.,B1
,Je y appellerais au cas où il il a aurait un problème.,B1
4553.0,"Après son repas, il retourne à la salle de bain pour se brosser les dents et pour aller aux toilettes.",A2
417.0,"Je vous ai dit, c'est une fille bizarre.",A2
,Il existe une théorie sur l'attrait exercé par la courbe féminine sur féminine et cette théorie est qu'une femme théorie signale.,C2
,La science La fait partie.,B1
,A regarder en VO pour ne rien perdre rien décalage. décalage.,B1
,"D'autres auteurs ont exploité Monde terrain comme Erik Orsenna et n° Chevaliers du subjonctif, sorti à l'automne 2004 (Le Monde de l'éducation n° 328, septembre 2004)",C2
1503.0,Je les ai vues devant la pharmacie,A2
,"Cependant, nous continuons de parler anglais perde la maison, car mes Cependant, ne veulent pas que je perde ma langue natale.",A1
,"Descendu de cheval, il allait le long des noisetiers et des d'une suivi des deux chevaux que le valet d'écurie tenait par les rênes, allait dans sûr craquements du silence, torse nu sous le soleil de midi, allait et souriait, étrange et princier, sûr d'une victoire.",C2
,L'objectif est désormais pour les scientifiques de retrouver cette météorite ! le terrain !,B1
,La décision finale sera prise lors de la prochaine conférence prochaine Buenos Aires.,C1
,Nous vous remercions de votre une et nous journée. souhaitons une excellente journée.,A2
,La consommation sera encadrée par du personnel et éloignée des encadrée personnel,B2
3107.0,"Je vais à l'école à Nice, mais j'habite à Cagnes-Sur-Mer",A1
3130.0,"Étudier la différence entre un langage naturel et un langage informatique, c'est intéressant quand on enseigne le français.",C2
,"du mes lunettes sont par rien et moi, sans mes lunettes, je n'y vois rien, mais alors, rien du tout !",B1
,"Quand s'évanouira se verront, Quand pleurera et elle s'évanouira ; l'émotion sera trop grande.",B1
,"Il est vrai que les a moins de livres que ses amis, mais les siens sont meilleurs.",A2
,"Rosa : a merci ! Dites-moi, il y ! un concert ce soir ?",A2
,C'est le plat préféré de plat,A1
,Les grands artistes sont leur qui Les à l'humanité leur illusion particulière.,C1
,"Bon, mais ce qui compte qui que l'école de Jules Ferry c'est une sont qui a introduit de nouvelles valeurs pour l'époque, des valeurs qui fondent notre société aujourd'hui et qui sont directement héritées de l'esprit des grands philosophes.",A2
,"C'est le cas à un à l'ouest de Sidney, où notre envoyée spéciale Murielle C'est a pu rencontrer un couple de sexagénaires qui a trouvé refuge dans sa voiture",B1
,Vous pourrez assister ce soir à la première de deux émissions de ont pour assister de savoir quel est le chanteur ou la chanteuse préféré(e) des Français.,B1
,"En Allemagne, par exemple, on n'a pas cours l'après-midi, jusqu'à que nous restons au collège exemple, 17 heures.",B1
,l'aquarium. je veux aller au zoo et et l'aquarium. et manger des glaces.,A1
,"Et c'étaient de longues discussions, des disputes interminables, au milieu desquelles milieu me discussions, avec inquiétude et plaisir.",B2
,"Je proposerai donc quelques pistes pour résoudre ces en notamment en préconisant l'utilisation d'objets connectés et applications fonctionnant localement, et en suggérant ces de tables de consentement afin de définir simplement ce à quoi l'utilisateur consent exactement.",C2
,"Six mois après l'introduction définitive de la monnaie unique européenne, nostalgiques nostalgiques du franc étaient à peine plus nombreux chez les plus de 65 ans que dans l'ensemble de la population - 53 %, contre 48 % , écrit le dans",B2
,"Compte joignent de ce que tenu société structure différemment le cycle de vie, que se passe-t-il lorsque deux personnes de sociétés différentes, par exemple une Belge et un Zaïrois, joignent leurs existences pour fonder un foyer?",C1
,Elle bons des bons gâteaux,A1
,"Cette entreprise vient entreprise s'installer dans s'installer région, elle va recruter!",B1
1561.0,"En parallèle, les romans et les films de science-fiction ont présenté des robots, comme les Transformers par exemple, aux pouvoirs surhumains.",C1
3027.0,Le docteur offre un travail pour combien de temps ?,A1
,"Ce système s'inspire de celui Donald la liée liée aux élections et processus civiques, qui a notamment conduit Twitter à bannir l'ancien président américain Donald Trump.",C1
,La femme faisait La ce que demandait. mari lui demandait.,B1
